path,image_id,iou_max,<- RGB,,path,image_id,iou_max,<-thermal
[],272,0.815714442,,,[],272,0.920769336,
[],272,0.586859134,,,[],272,0.825863679,
[],272,0.24653223,,,[],272,0.2095573,
[],272,0.808077898,,,[],272,0.866734402,
[],272,0.464862235,,,[],272,0.4343466,
[],273,0.664004204,,,[],273,0.857470386,
[],273,0.700471583,,,[],273,0.859179439,
[],273,0.651860744,,,[],273,0.839948784,
[],273,0.826568266,,,[],273,0.986126553,
[],273,0.611877937,,,[],273,0.90728336,
[],273,0.882181803,,,[],273,0.918952405,
[],273,0.837984384,,,[],273,0.936515464,
[],274,0.656628653,,,[],274,0.848484848,
[],274,0.584610204,,,[],274,0.835227273,
[],274,0.828541274,,,[],274,0.971442464,
[],274,0.584950029,,,[],274,0.737837838,
[],274,0.605832542,,,[],274,0.895990869,
[],274,0.822267389,,,[],274,0.941006302,
[],274,0.781631121,,,[],274,0.966483158,
[],275,0.421617534,,,[],275,0.937403797,
[],275,0.600037679,,,[],275,0.562962963,
[],275,0.655631399,,,[],275,0.894736842,
[],275,0.873499584,,,[],275,0.923974712,
[],275,0.769323599,,,[],275,0.908501843,
[],275,0.847943663,,,[],275,0.800420366,
[],275,0.827520123,,,[],275,0.773352204,
[],275,0.824374745,,,[],275,0.931393397,
[],276,0.594513118,,,[],276,0.978915788,
[],276,0.664891594,,,[],276,0.744360902,
[],276,0.620716773,,,[],276,0.31876413,
[],276,0.773546482,,,[],276,0.936424306,
[],276,0.784275399,,,[],276,0.919960888,
[],276,0.897310887,,,[],276,0.892022918,
[],276,0.852271453,,,[],276,0.831090891,
[],276,0.789195449,,,[],276,0.974729242,
[],276,0.821471275,,,[],276,0.972245305,
[],277,0.772504165,,,[],277,0.877579092,
[],277,0.715108245,,,[],277,0.815365551,
[],277,0.808251402,,,[],277,0.953310105,
[],277,0.690496649,,,[],277,0.890330725,
[],277,0.751074784,,,[],277,0.952863659,
[],277,0.746413979,,,[],277,0.778280543,
[],277,0.70733709,,,[],277,0.904761905,
[],277,0.565958784,,,[],277,0.51872608,
[],277,0.752745622,,,[],277,0.954633116,
[],278,0.196782573,,,[],278,0.390789474,
[],278,0.769136224,,,[],278,0.623547637,
[],278,0.85422889,,,[],278,0.948019324,
[],278,0.203488372,,,[],278,0.605263158,
[],278,0.726457399,,,[],278,0.816062176,
[],278,0.67501648,,,[],278,0.831792976,
[],278,0.722375582,,,[],278,0.376884422,
[],278,0.450834176,,,[],278,0.390802019,
[],278,0.631938116,,,[],278,0.856049005,
[],278,0.715033652,,,[],278,0.950721481,
[],278,0.749392385,,,[],278,0.990740741,
[],278,0.792561551,,,[],278,0.883086516,
[],279,0.70617937,,,[],279,0.778849466,
[],279,0.777952508,,,[],279,0.839677286,
[],279,0.681898689,,,[],279,0.919278802,
[],279,0.805926174,,,[],279,0.952978056,
[],279,0.472643023,,,[],279,0.793201133,
[],279,0.540819518,,,[],279,0.49689441,
[],279,0.488620979,,,[],279,0.765405405,
[],279,0.79950022,,,[],279,0.78551532,
[],279,0.625872126,,,[],279,0.514285714,
[],279,0.323029366,,,[],279,0.653436592,
[],279,0.258595744,,,[],279,0.792045999,
[],279,0.64567682,,,[],279,0.745127436,
[],279,0.87626974,,,[],279,0.951917661,
[],280,0.584154733,,,[],280,0.94834544,
[],280,0.70684379,,,[],280,0.887343533,
[],280,0.767498301,,,[],280,0.929863355,
[],280,0.782625646,,,[],280,0.912833487,
[],280,0.126759492,,,[],280,0.790595399,
[],280,0.683575646,,,[],280,0.779289162,
[],280,0.665029076,,,[],280,0.484301937,
[],280,0.231065469,,,[],280,0.513392857,
[],280,0.886735542,,,[],280,0.968741409,
[],280,0.669940681,,,[],280,0.793866527,
[],280,0.304280489,,,[],280,0.862608328,
[],281,0.369911504,,,[],281,0.446857143,
[],281,0.685019206,,,[],281,0.73089701,
[],281,0.709974302,,,[],281,0.773711725,
[],281,0.360368237,,,[],281,0.445968551,
[],281,0.585014085,,,[],281,0.479897894,
[],281,0.859220991,,,[],281,0.98916957,
[],281,0.317096679,,,[],281,0.583333333,
[],281,0.71233999,,,[],281,0.688888889,
[],281,0.705065017,,,[],281,0.853090909,
[],281,0.566707331,,,[],281,0.74291939,
[],281,0.795447239,,,[],281,0.911501993,
[],281,0.660699545,,,[],281,0.844622936,
[],281,0.640478535,,,[],281,0.940391998,
[],281,0.904673991,,,[],281,0.699404762,
[],282,0.716680257,,,[],282,0.92681388,
[],282,0.654661917,,,[],282,0.759628808,
[],282,0.851806121,,,[],282,0.935795954,
[],282,0.514139656,,,[],282,0.699450549,
[],282,0.781195079,,,[],282,0.91194332,
[],282,0.56620224,,,[],282,0.70310192,
[],282,0.373743946,,,[],282,0.593771626,
[],282,0.754730505,,,[],282,0.501356484,
[],282,0.522840119,,,[],282,0.444356331,
[],282,0.785839014,,,[],282,0.939261115,
[],282,0.487421625,,,[],282,0.88738269,
[],282,0.857820394,,,[],282,0.940425167,
[],283,0.810412722,,,[],283,0.936150453,
[],283,0.76319122,,,[],283,0.920600188,
[],283,0.825926616,,,[],283,0.812275132,
[],283,0.803455724,,,[],283,0.93431085,
[],283,0.694656489,,,[],283,0.801363636,
[],283,0.826096382,,,[],283,0.963332147,
[],283,0.637505183,,,[],283,0.212452865,
[],283,0.766718465,,,[],283,0.845336903,
[],283,0.839264457,,,[],283,0.963413306,
[],283,0.767109843,,,[],283,0.924437705,
[],283,0.735723258,,,[],283,0.900727529,
[],283,0.694280751,,,[],283,0.804989817,
[],283,0.370071259,,,[],283,0.875,
[],283,0.536423841,,,[],283,0.768817204,
[],283,0.775334391,,,[],283,0.689883914,
[],283,0.455403692,,,[],283,0.566361556,
[],284,0.828806776,,,[],284,0.773500448,
[],284,0.706925526,,,[],284,0.912026726,
[],284,0.76134715,,,[],284,0.916998533,
[],284,0.878848406,,,[],284,0.799632353,
[],284,0.299985086,,,[],284,0.724137931,
[],284,0.154333369,,,[],284,0.307839388,
[],284,0.78012627,,,[],284,0.821002387,
[],284,0.724357035,,,[],284,0.866756393,
[],284,0.582516851,,,[],284,0.789136014,
[],284,0.848868248,,,[],284,0.966746177,
[],284,0.76443295,,,[],284,0.851919866,
[],284,0.837858987,,,[],284,0.981027866,
[],284,0.67570004,,,[],284,0.921303657,
[],284,0.545112782,,,[],284,0.851296044,
[],284,0.516055046,,,[],284,0.307692308,
[],284,0.651062417,,,[],284,0.571275456,
[],285,0.382500103,,,[],285,0.914982844,
[],285,0.714727996,,,[],285,0.720351391,
[],285,0.686133407,,,[],285,0.886669384,
[],285,0.546420323,,,[],285,0.822201317,
[],285,0.866282794,,,[],285,0.972034148,
[],285,0.13856376,,,[],285,0.290011855,
[],285,0.796907189,,,[],285,0.509613688,
[],285,0.828646225,,,[],285,0.916289903,
[],285,0.568134404,,,[],285,0.741481481,
[],285,0.855216304,,,[],285,0.701268743,
[],285,0.604095563,,,[],285,0.721649485,
[],285,0.749329199,,,[],285,0.635258359,
[],285,0.59987141,,,[],285,0.889644351,
[],285,0.824320876,,,[],285,0.793623683,
[],285,0.644516129,,,[],285,0.804794521,
[],285,0.463527985,,,[],285,0.210309278,
[],285,0.625386997,,,[],285,0.696759259,
[],285,0.566336634,,,[],285,0.781297134,
[],285,0.432298137,,,[],285,0.016118973,
[],286,0.614095249,,,[],286,0.93983822,
[],286,0.710317739,,,[],286,0.970149254,
[],286,0.681874827,,,[],286,0.945739291,
[],286,0.558429119,,,[],286,0.753047719,
[],286,0.834170854,,,[],286,0.907247987,
[],286,0.672192996,,,[],286,0.895014187,
[],286,0.805054448,,,[],286,0.994011976,
[],286,0.063533639,,,[],286,0.070111214,
[],286,0.748071979,,,[],286,0.930232558,
[],286,0.884479093,,,[],286,0.806467745,
[],286,0.540342443,,,[],286,0.583676834,
[],286,0.495042425,,,[],286,0.857142857,
[],286,0.827106197,,,[],286,0.943691826,
[],286,0.707634372,,,[],286,0.883553421,
[],286,0.660857031,,,[],286,0.739622642,
[],286,0.397212544,,,[],286,0.018785395,
[],290,0.650777705,,,[],290,0.939849624,
[],290,0.342837334,,,[],290,0.288184438,
[],290,0.81516487,,,[],290,0.897748375,
[],290,0.854645692,,,[],290,0.962650778,
[],290,0.682835101,,,[],290,0.903249495,
[],290,0.64950495,,,[],290,0.15704388,
[],290,0.768042967,,,[],290,0.896732026,
[],290,0.597560976,,,[],290,0.936163265,
[],290,0.02190522,,,[],290,0.746323529,
[],290,0.720238095,,,[],290,0.758064516,
[],290,0.406059719,,,[],290,0.789090909,
[],291,0.4378945,,,[],291,0.488095238,
[],291,0.861238635,,,[],291,0.972222222,
[],291,0.593892474,,,[],291,0.969834184,
[],291,0.804048805,,,[],291,0.946502058,
[],291,0.768,,,[],291,0.759194396,
[],291,0.765430555,,,[],291,0.915631286,
[],291,0.763968845,,,[],291,0.853847478,
[],291,0.786753638,,,[],291,0.200360649,
[],291,0.659600242,,,[],291,0.926503935,
[],291,0.717571644,,,[],291,0.967065868,
[],292,0.633668042,,,[],292,0.896992868,
[],292,0.577727765,,,[],292,0.959205665,
[],292,0.636843977,,,[],292,0.884718499,
[],292,0.672259799,,,[],292,0.930426305,
[],292,0.545912856,,,[],292,0.955827267,
[],292,0.410518382,,,[],292,0.519480519,
[],292,0.797819623,,,[],292,0.94737727,
[],292,0.803976891,,,[],292,0.950925572,
[],292,0.8183391,,,[],292,0.802547771,
[],295,0.755605681,,,[],295,0.971428571,
[],295,0.821903129,,,[],295,0.780864198,
[],295,0.851813862,,,[],295,0.957643101,
[],295,0.812161707,,,[],295,0.868705036,
[],295,0.768224536,,,[],295,0.862084257,
[],295,0.692622478,,,[],295,0.820603908,
[],295,0.832616179,,,[],295,0.68434246,
[],296,0.570184783,,,[],296,0.959039245,
[],296,0.82250846,,,[],296,0.842201835,
[],296,0.882278387,,,[],296,0.968758609,
[],296,0.878967141,,,[],296,0.884489717,
[],296,0.739612188,,,[],296,0.700992556,
[],296,0.729547598,,,[],296,0.953536755,
[],296,0.654886405,,,[],296,0.772255989,
[],297,0.709524244,,,[],297,0.895833333,
[],297,0.645036738,,,[],297,0.637840118,
[],297,0.628331615,,,[],297,0.859504132,
[],297,0.64035458,,,[],297,0.85353392,
[],297,0.518518519,,,[],297,0.881122584,
[],297,0.763056932,,,[],297,0.956151203,
[],297,0.822936184,,,[],297,0.919857831,
[],297,0.456318421,,,[],297,0.884855053,
[],298,0.655467138,,,[],298,0.924657534,
[],298,0.883596661,,,[],298,0.896506371,
[],298,0.855353941,,,[],298,0.959726876,
[],298,0.671869141,,,[],298,0.850541516,
[],298,0.696647588,,,[],298,0.908004779,
[],298,0.53298001,,,[],298,0.640253566,
[],298,0.631175873,,,[],298,0.944204852,
[],298,0.587203849,,,[],298,0.734758511,
[],298,0.750226408,,,[],298,0.853828306,
[],300,0.732531056,,,[],300,0.912408759,
[],300,0.896930121,,,[],300,0.985768167,
[],300,0.806404939,,,[],300,0.855828221,
[],300,0.72328629,,,[],300,0.885351458,
[],300,0.627331389,,,[],300,0.840989399,
[],300,0.758265981,,,[],300,0.76744186,
[],300,0.674015539,,,[],300,0.947532468,
[],300,0.672816061,,,[],300,0.671480144,
[],300,0.751263001,,,[],300,0.748015873,
[],301,0.639383155,,,[],301,0.760638298,
[],301,0.623676782,,,[],301,0.682648402,
[],301,0.590882353,,,[],301,0.802062868,
[],301,0.646840149,,,[],301,0.703468855,
[],301,0.742096711,,,[],301,0.871937639,
[],301,0.745311443,,,[],301,0.821771612,
[],301,0.712509988,,,[],301,0.83077948,
[],301,0.883752549,,,[],301,1,
[],301,0.281236395,,,[],301,0.473815461,
[],302,0.453244908,,,[],302,0.729508197,
[],302,0.532299742,,,[],302,0.660540541,
[],302,0.746753247,,,[],302,0.723425197,
[],302,0.849439628,,,[],302,0.938276048,
[],302,0.79871376,,,[],302,0.931925737,
[],302,0.793508384,,,[],302,0.895709952,
[],302,0.849788136,,,[],302,0.913984579,
[],303,0.564841499,,,[],303,0.728682171,
[],303,0.645276824,,,[],303,0.575273339,
[],303,0.782971305,,,[],303,0.890980392,
[],303,0.852704258,,,[],303,0.91998819,
[],303,0.788126991,,,[],303,0.928786737,
[],303,0.316577434,,,[],303,0.674792575,
[],304,0.73878933,,,[],304,0.920123113,
[],304,0.571909572,,,[],304,0.791530945,
[],304,0.774338767,,,[],304,0.801414856,
[],304,0.589661947,,,[],304,0.801756312,
[],305,0.862561944,,,[],305,0.926470588,
[],305,0.750451399,,,[],305,0.898252826,
[],305,0.679975773,,,[],305,0.838544538,
[],305,0.785083415,,,[],305,0.052926526,
[],305,0.824879372,,,[],305,0.91170527,
[],306,0.280622029,,,[],306,0.886775362,
[],306,0.861409347,,,[],306,0.854441067,
[],306,0.88472283,,,[],306,0.95604877,
[],306,0.915597129,,,[],306,0.70493992,
[],306,0.851915026,,,[],306,0.920771616,
[],306,0.671186441,,,[],306,0.874172185,
[],307,0.796871259,,,[],307,0.947311047,
[],307,0.703667954,,,[],307,0.602150538,
[],307,0.515376458,,,[],307,0.553819444,
[],307,0.632817337,,,[],307,0.761616162,
[],307,0.845809438,,,[],307,0.963899927,
[],309,0.826153665,,,[],309,0.947942029,
[],309,0.828411296,,,[],309,0.940594059,
[],309,0.56372604,,,[],309,0.804469274,
[],309,0.641031911,,,[],309,0.932627526,
[],309,0.427263479,,,[],309,0.788387097,
[],309,0.606168658,,,[],309,0.747572816,
[],309,0.311082307,,,[],309,0.590243902,
[],309,0.041250945,,,[],309,0.034604177,
[],309,0.014578491,,,[],309,0.016483516,
[],310,0.536301007,,,[],310,0.263768116,
[],310,0.452387601,,,[],310,0.658823529,
[],310,0.489166274,,,[],310,0,
[],310,0.577702703,,,[],310,0.776057792,
[],310,0.668558456,,,[],310,0.795698925,
[],310,0.462143044,,,[],310,0.791666667,
[],310,0.738819929,,,[],310,0.921052632,
[],310,0.54925776,,,[],310,0.651017214,
[],310,0.58450298,,,[],310,0.604215457,
[],310,0.556320174,,,[],310,0.692893401,
[],311,0.456743567,,,[],311,0.561403509,
[],311,0.557105943,,,[],311,0.132231405,
[],311,0.717881783,,,[],311,0.695187166,
[],311,0.670886076,,,[],311,0.675438596,
[],311,0.763647838,,,[],311,0.847328244,
[],311,0.720588235,,,[],311,0.778235294,
[],311,0.640439158,,,[],311,0.92,
[],311,0.681833007,,,[],311,0.856531049,
[],311,0.588305489,,,[],311,0.296011197,
[],311,0.651704073,,,[],311,0.860759494,
[],311,0.651256281,,,[],311,0.083989501,
[],312,0.628442097,,,[],312,0,
[],312,0.580279813,,,[],312,0.526134801,
[],312,0.689964158,,,[],312,0.789351852,
[],312,0.623478883,,,[],312,0.92,
[],312,0.668110494,,,[],312,0.891587678,
[],312,0.402953901,,,[],312,0.714975845,
[],312,0.522194039,,,[],312,0.03875969,
[],312,0.463486599,,,[],312,0.632653061,
[],312,0.657407407,,,[],312,0.027932961,
[],313,0.741438811,,,[],313,0.930576071,
[],313,0.683948959,,,[],313,0.797142857,
[],313,0.76603505,,,[],313,0.902167545,
[],313,0.537072503,,,[],313,0.527777778,
[],313,0.379969419,,,[],313,0.530572942,
[],313,0.625688073,,,[],313,0.712962963,
[],313,0.478986759,,,[],313,0.834782609,
[],315,0.568230277,,,[],315,0,
[],315,0.750547046,,,[],315,0,
[],315,0.530017153,,,[],315,0,
[],315,0.834407216,,,[],315,0,
[],315,0.384710234,,,[],315,0,
[],315,0.192105263,,,[],315,0,
[],315,0.349255265,,,[],315,0.657471264,
[],316,0.404389981,,,[],316,0,
[],316,0.530535736,,,[],316,0,
[],316,0.21025641,,,[],316,0,
[],316,0.251408451,,,[],316,0,
[],316,0.537463051,,,[],316,0,
[],316,0.533206152,,,[],316,0,
[],316,0.118399509,,,[],316,0.374468085,
[],316,0.164529915,,,[],316,0.664583333,
[],316,0.169977925,,,[],316,0.760080645,
[],317,0.259120355,,,[],317,0,
[],317,0.312712441,,,[],317,0,
[],317,0.326490066,,,[],317,0.871736663,
[],317,0.564596717,,,[],317,0,
[],317,0.574324324,,,[],317,0,
[],317,0.442574982,,,[],317,0,
[],317,0.261478925,,,[],317,0,
[],317,0,,,[],317,0,
[],317,0.153753994,,,[],317,0,
[],317,0.254823951,,,[],317,0,
[],318,0,,,[],318,0.826506024,
[],318,0.693736344,,,[],318,0.682845188,
[],318,0.490506329,,,[],318,0,
[],318,0.403253135,,,[],318,0,
[],318,0.293805751,,,[],318,0.794496487,
[],318,0.403190202,,,[],318,0.736111111,
[],318,0.398185725,,,[],318,0.85046729,
[],318,0.242676086,,,[],318,0,
[],318,0.161408657,,,[],318,0.637254902,
[],318,0.126368159,,,[],318,0.727934486,
[],319,0.303477993,,,[],319,0,
[],319,0.251335218,,,[],319,0,
[],319,0.295365344,,,[],319,0.924909747,
[],319,0,,,[],319,0,
[],319,0.258827879,,,[],319,0.82768635,
[],319,0,,,[],319,0.767586207,
[],319,0.445049955,,,[],319,0,
[],319,0.039050766,,,[],319,0.714513557,
[],325,0.803510148,,,[],325,0.863291139,
[],325,0.727502955,,,[],325,0.839865622,
[],325,0.638392857,,,[],325,0.326732673,
[],325,0.619115549,,,[],325,0.598639456,
[],325,0.786413323,,,[],325,0.930587338,
[],325,0,,,[],325,0,
[],325,0.177326253,,,[],325,0.016139879,
[],325,0.592034806,,,[],325,0.105263158,
[],326,0.835564054,,,[],326,0.834590009,
[],326,0.631175468,,,[],326,0.758680556,
[],326,0.607717042,,,[],326,0.658914729,
[],326,0.506825939,,,[],326,0.807692308,
[],326,0.655633803,,,[],326,0.744297082,
[],326,0.744940978,,,[],326,0.833716916,
[],327,0.41994382,,,[],327,0.715447154,
[],327,0.746614371,,,[],327,0.938676968,
[],327,0.833047652,,,[],327,0.918793503,
[],327,0.79586891,,,[],327,0.93492209,
[],327,0.548160064,,,[],327,0.833333333,
[],327,0.602481814,,,[],327,0.712609971,
[],328,0.809797925,,,[],328,0.829471398,
[],328,0.591500434,,,[],328,0.654850746,
[],328,0.790906781,,,[],328,0.948772915,
[],328,0.719563901,,,[],328,0.895225464,
[],328,0.537744035,,,[],328,0.806896552,
[],328,0.36125713,,,[],328,0.934718101,
[],329,0.574171498,,,[],329,0.967105263,
[],329,0.736124635,,,[],329,0.8125,
[],329,0.697584124,,,[],329,0.675,
[],329,0.500782473,,,[],329,0.725888325,
[],329,0.596332713,,,[],329,0,
[],329,0.525179856,,,[],329,0.80952381,
[],329,0.099362271,,,[],329,0.031216362,
[],329,0.586037967,,,[],329,0.019824908,
[],329,0.714865363,,,[],329,0.014460009,
[],330,0.784729879,,,[],330,0.910600255,
[],330,0.832869081,,,[],330,0.79245283,
[],330,0.51365894,,,[],330,0.683403068,
[],330,0.652173913,,,[],330,0.860335196,
[],330,0.593393393,,,[],330,0.732272069,
[],330,0.607158446,,,[],330,0.841121495,
[],330,0.662324127,,,[],330,0,
[],330,0.6674889,,,[],330,0.762052877,
[],330,0.179176755,,,[],330,0.088324873,
[],330,0.379919679,,,[],330,0,
[],331,0.61046729,,,[],331,0.774964838,
[],331,0.623329558,,,[],331,0.942567568,
[],331,0,,,[],331,0.589420655,
[],331,0.459764223,,,[],331,0.059806508,
[],331,0.355721393,,,[],331,0,
[],331,0.603021068,,,[],331,0.803278689,
[],331,0.595285131,,,[],331,0.764921947,
[],331,0.462458472,,,[],331,0.685185185,
[],335,0.65067841,,,[],335,0.731226918,
[],335,0.458723602,,,[],335,0.510494486,
[],335,0.790355183,,,[],335,0.815977175,
[],335,0.37419898,,,[],335,0.709491348,
[],335,0.834889059,,,[],335,0.811594203,
[],335,0,,,[],335,0,
[],335,0,,,[],335,0.025341131,
[],335,0.140646515,,,[],335,0.219609406,
[],335,0,,,[],335,0,
[],336,0.361935824,,,[],336,0.371900826,
[],336,0.17186574,,,[],336,0.226358149,
[],336,0.510192196,,,[],336,0.603642671,
[],336,0.607281114,,,[],336,0.7157779,
[],336,0.717553794,,,[],336,0.880093132,
[],336,0.662850021,,,[],336,0.843666489,
[],336,0.52857892,,,[],336,0.861111111,
[],336,0.461494743,,,[],336,0.637571157,
[],336,0.005402624,,,[],336,0,
[],336,0.47406665,,,[],336,0.818181818,
[],337,0.558487874,,,[],337,0.524017467,
[],337,0.687379829,,,[],337,0.884718499,
[],337,0.795222837,,,[],337,0.909613804,
[],337,0.700673678,,,[],337,0.565656566,
[],337,0.334596469,,,[],337,0.389912156,
[],337,0.209651272,,,[],337,0.315977961,
[],337,0.472118088,,,[],337,0.817891374,
[],337,0.479516454,,,[],337,0.729411765,
[],337,0,,,[],337,0,
[],337,0.122226987,,,[],337,0.197749648,
[],338,0.709153009,,,[],338,0.927026519,
[],338,0.555004955,,,[],338,0.604534005,
[],338,0.437560976,,,[],338,0.518723994,
[],338,0.594018157,,,[],338,0.726503986,
[],338,0.618553119,,,[],338,0.926875594,
[],338,0.55672407,,,[],338,0.756164384,
[],338,0.330153786,,,[],338,0,
[],338,0.094973914,,,[],338,0,
[],338,0,,,[],338,0.589473684,
[],339,0.766592619,,,[],339,0.911700383,
[],339,0.665938865,,,[],339,0.78098472,
[],339,0.62536302,,,[],339,0.918903151,
[],339,0.601907225,,,[],339,0.84519774,
[],339,0.295578738,,,[],339,0,
[],339,0.543743465,,,[],339,0.292428198,
[],339,0.611095466,,,[],339,0.723004695,
[],339,0,,,[],339,0,
[],339,0.722580645,,,[],339,0,
[],340,0.595538917,,,[],340,0.824314828,
[],340,0.63477055,,,[],340,0.85013624,
[],340,0.812481707,,,[],340,0.963793103,
[],340,0.505277587,,,[],340,0.730769231,
[],340,0.618121321,,,[],340,0.854237288,
[],340,0.19050979,,,[],340,0.117130307,
[],340,0,,,[],340,0,
[],340,0,,,[],340,0.069620253,
[],341,0.758747698,,,[],341,0.931726169,
[],341,0.684800407,,,[],341,0.825552826,
[],341,0.58308026,,,[],341,0.714285714,
[],341,0,,,[],341,0,
[],341,0.686925871,,,[],341,0.823754789,
[],341,0.021934957,,,[],341,0,
[],341,0.010538922,,,[],341,0,
[],341,0.538922156,,,[],341,0,
[],342,0.827069802,,,[],342,0.907825395,
[],342,0.315965269,,,[],342,0.835924007,
[],342,0.684782609,,,[],342,0.578512397,
[],342,0.651505306,,,[],342,0.689655172,
[],342,0,,,[],342,0,
[],342,0.505434783,,,[],342,0.861047836,
[],342,0.64587156,,,[],342,0.885304659,
[],342,0.278808511,,,[],342,0.259681093,
[],343,0.563069267,,,[],343,0.555814052,
[],343,0.663930037,,,[],343,0.835087719,
[],343,0.873857965,,,[],343,0.965517241,
[],343,0,,,[],343,0,
[],343,0.462328767,,,[],343,0.65,
[],343,0.425157233,,,[],343,0.863787375,
[],343,0.408866995,,,[],343,0.701704545,
[],343,0.574471066,,,[],343,0.864550265,
[],343,0.622119816,,,[],343,0.037102473,
[],344,0.639562054,,,[],344,0.957639581,
[],344,0.389402435,,,[],344,0.609369618,
[],344,0.755519202,,,[],344,0.823061178,
[],344,0.57148847,,,[],344,0.769014085,
[],344,0.591458227,,,[],344,0.66359447,
[],344,0.549492629,,,[],344,0.780185759,
[],344,0.821877255,,,[],344,0.939479461,
[],344,0.53999325,,,[],344,0.764444444,
[],344,0.007982877,,,[],344,0.011776251,
[],345,0.834119929,,,[],345,0.895856663,
[],345,0.811172565,,,[],345,0.745112605,
[],345,0.397059496,,,[],345,0.457414434,
[],345,0.317409729,,,[],345,0.324084329,
[],345,0.739224138,,,[],345,0.820454545,
[],345,0.516831683,,,[],345,0.814496314,
[],345,0.606322493,,,[],345,0.067484663,
[],345,0.588075881,,,[],345,0.692307692,
[],345,0.563514391,,,[],345,0.790540541,
[],345,0.114084281,,,[],345,0.514820593,
[],345,0.578965283,,,[],345,0,
[],345,0.607927056,,,[],345,0.834242094,
[],346,0.311747063,,,[],346,0.274236189,
[],346,0.065574301,,,[],346,0.064501117,
[],346,0.822215539,,,[],346,0.965389095,
[],346,0.844178941,,,[],346,0.875,
[],346,0.001191524,,,[],346,0,
[],346,0.010643716,,,[],346,0.002489251,
[],347,0.837637538,,,[],347,0.819083558,
[],347,0.385084361,,,[],347,0.538550058,
[],347,0.780220264,,,[],347,0.012332387,
[],347,0.19862001,,,[],347,0.192,
[],347,0.640790078,,,[],347,0.71641791,
[],347,0.777829314,,,[],347,0.490934449,
[],347,0,,,[],347,0,
[],347,0.013475108,,,[],347,0.003522838,
[],347,0.661084178,,,[],347,0.041152263,
[],348,0.814399867,,,[],348,0.904679376,
[],348,0.495148323,,,[],348,0.826086957,
[],348,0.338600037,,,[],348,0.714503817,
[],348,0.577951905,,,[],348,0.25,
[],348,0.488266465,,,[],348,0.810030395,
[],349,0.523031928,,,[],349,0.789930556,
[],349,0.657100445,,,[],349,0.813186813,
[],349,0.636363636,,,[],349,0.796875,
[],349,0.352015264,,,[],349,0.35125448,
[],349,0.624247928,,,[],349,0.585424134,
[],349,0.733333333,,,[],349,0.752788104,
[],349,0.868213036,,,[],349,0.837931034,
[],349,0.638690979,,,[],349,0.821882952,
[],349,0.849460847,,,[],349,0.806585678,
[],349,0.725041444,,,[],349,0.723992322,
[],349,0.175849979,,,[],349,0.210084034,
[],349,0.757157584,,,[],349,0.957041871,
[],349,0.386325604,,,[],349,0.403984064,
[],349,0.587400434,,,[],349,0.775075988,
[],350,0.728198226,,,[],350,0.958333333,
[],350,0.736224187,,,[],350,0.817879098,
[],350,0.782695965,,,[],350,0.820472023,
[],350,0.368114064,,,[],350,0.142725599,
[],350,0.381773399,,,[],350,0.717391304,
[],350,0.645861601,,,[],350,0.803278689,
[],350,0.780815676,,,[],350,0.697247706,
[],350,0.532753436,,,[],350,0.631578947,
[],350,0.644144144,,,[],350,0.740462428,
[],350,0.725959465,,,[],350,0.873156342,
[],350,0.812105927,,,[],350,0.645962733,
[],350,0.690090801,,,[],350,0.673602081,
[],350,0.087611497,,,[],350,0,
[],350,0.29846678,,,[],350,0.446616541,
[],350,0.617860852,,,[],350,0.832282472,
[],350,0.742657343,,,[],350,0.052014375,
[],351,0.655042089,,,[],351,0.613317757,
[],351,0.664823227,,,[],351,0.817824377,
[],351,0.631041525,,,[],351,0.648648649,
[],351,0.721448468,,,[],351,0.857142857,
[],351,0.684848485,,,[],351,0.632183908,
[],351,0.773672055,,,[],351,0.723404255,
[],351,0.715441176,,,[],351,0.781168265,
[],351,0.66986051,,,[],351,0.888311688,
[],351,0.721211898,,,[],351,0.974431396,
[],351,0.234910277,,,[],351,0.104823816,
[],351,0.805132906,,,[],351,0.059500198,
[],351,0.040278304,,,[],351,0.02170767,
[],351,0.469543938,,,[],351,0.675925926,
[],351,0.533434981,,,[],351,0.801857585,
[],351,0.675931645,,,[],351,0.061082832,
[],352,0.686200378,,,[],352,0.771333886,
[],352,0.652975692,,,[],352,0.883435583,
[],352,0.617051122,,,[],352,0.816568047,
[],352,0.773039216,,,[],352,0.804025424,
[],352,0.657743786,,,[],352,0.880108992,
[],352,0.560505127,,,[],352,0.097750719,
[],352,0.759766277,,,[],352,0.876226415,
[],352,0.631349697,,,[],352,0.800348736,
[],352,0.334975369,,,[],352,0.600389864,
[],352,0.835789848,,,[],352,0.943865546,
[],352,0.618435754,,,[],352,0.746183206,
[],352,0.36677116,,,[],352,0.689378758,
[],352,0.562148104,,,[],352,0.852120179,
[],352,0.602075489,,,[],352,0.876795163,
[],352,0.648770452,,,[],352,0.847533632,
[],353,0.489710206,,,[],353,0.805084746,
[],353,0.660073467,,,[],353,0.78817734,
[],353,0.842009959,,,[],353,0.975903614,
[],353,0.7220167,,,[],353,0.885483184,
[],353,0.658392066,,,[],353,0.922015915,
[],353,0.566219839,,,[],353,0.789838337,
[],353,0.601282051,,,[],353,0.761792453,
[],353,0.672268908,,,[],353,0.715231788,
[],353,0.70571762,,,[],353,0.769975787,
[],353,0.551157065,,,[],353,0.825783972,
